prior_std,recovered_prior_std,likelihood_std,recovered_likelihood_std (with prior),recovered_likelihood_std (without prior),initial_nll (with prior),recovered_nll (with prior),recovered_nll (without prior),AIC (with prior),AIC (without prior),BIC (with prior),BIC (without prior)
7,6.757299910579016,12,13.86515752155209,8.586324236871434,129.03959651696897,128.92032478676745,142.7643804222161,261.8406495735349,287.5287608444322,265.21840848176276,289.21764029854614
17,18.691574331865976,6,6.910396610105405,6.864766255411359,132.34690981429975,131.5164275098974,133.8136142435073,267.0328550197948,269.6272284870146,270.41061392802266,271.3161079411285
18,16.3424663082694,14,12.877096130260629,12.291364026948495,149.6143295364991,149.31641372999115,157.11303557973648,302.6328274599823,316.22607115947295,306.01058636821017,317.9149506135869
2,1.8784142932912702,4,4.00312453966124,2.2638462017480427,78.10180752430051,77.99463542684552,89.44015182867639,159.98927085369104,180.88030365735278,163.3670297619189,182.5691831114667
4,3.189891886884557,11,500.0,5.2249433722706335,105.01139938811718,103.15651999814773,122.89527537202002,210.31303999629546,247.79055074404005,213.69079890452332,249.47943019815398
17,11.718650519966154,7,8.618701868193034,8.477914510286906,138.36716927684398,134.26741112991718,142.25611131051028,272.53482225983436,286.51222262102056,275.9125811680622,288.2011020751345
1,0.8367123165914283,11,100.11056628467587,1.2845232446281163,50.70172444323091,49.624022624374554,66.77304708643727,103.24804524874911,135.54609417287455,106.62580415697698,137.23497362698848
4,3.5351487158315367,18,338.90636603991555,5.371219437663778,107.74525558121468,107.27228099593486,123.99974118726911,218.54456199186973,249.99948237453822,221.9223209000976,251.68836182865215
13,13.272266868919079,14,13.391650031331933,11.621106234675247,146.54657919647087,146.49993388095805,154.87044276101415,296.9998677619161,311.7408855220283,300.37762667014397,313.4297649761422
18,14.495677742838637,6,5.929799538241595,6.016643658172251,125.25759250020197,124.86256858051422,128.53872370481344,253.72513716102844,259.07744740962687,257.1028960692563,260.7663268637408
2,2.036891800076478,18,3.9621533356478555,2.4596748532168937,81.71666641570116,80.52439763590047,92.75870676904196,165.04879527180094,187.51741353808393,168.4265541800288,189.20629299219786
11,10.352061462765288,18,14.386868965003694,11.482597441763835,142.5094738839913,141.90043577780952,154.39083957092603,287.80087155561904,310.78167914185207,291.1786304638469,312.470558595966
7,9.16569156932291,5,4.405190158568701,4.1922548106129005,113.3372275607457,111.91232020203252,114.08709008212149,227.82464040406504,230.17418016424298,231.2023993122929,231.8630596183569
10,14.057210653529117,8,7.359087724812917,6.842879141105934,133.2929930976826,131.75077414042778,133.68588629479007,267.50154828085556,269.37177258958013,270.8793071890834,271.06065204369406
6,7.094581787014273,3,2.8016936445214773,2.678618905341462,95.35027295973822,95.06804157330428,96.1695965611007,194.13608314660857,194.3391931222014,197.51384205483643,196.02807257631534
18,14.023197336748003,15,16.24542415311074,14.14969074387565,152.57378155766207,151.249474130375,162.74371191478858,306.49894826075,327.48742382957715,309.8767071689779,329.1763032836911
18,17.486929452871177,13,14.380056695289605,13.0645867520664,153.36686707420432,153.0602622541182,159.55264807947262,310.1205245082364,321.10529615894524,313.49828341646423,322.79417561305917
9,7.474460836957651,11,10.627066863604067,8.203654772269413,129.9391734835441,129.1788676829001,140.94074606120572,262.3577353658002,283.88149212241143,265.73549427402804,285.57037157652536
12,17.800733240998895,5,5.974832863188355,5.794391547048857,128.35412368034517,126.12470367215832,127.03317617637921,256.24940734431664,256.06635235275843,259.6271662525445,257.75523180687236
6,7.425974475930201,14,21.118375569966858,8.945672359455227,137.38052547014303,134.62527271374694,144.40432304530998,273.2505454274939,290.80864609061996,276.62830433572174,292.4975255447339
15,10.424753752093261,19,16.053953742791016,12.919029591914837,146.62193349575276,143.48822112714936,159.10542401430996,290.9764422542987,320.2108480286199,294.3542011625266,321.89972748273385
11,14.852064114433922,3,3.45078209434995,3.427827066743472,106.37470581255823,105.25004517532331,106.03460613999046,214.50009035064662,214.06921227998092,217.87784925887448,215.75809173409485
14,11.274991180416903,3,2.6290581941388194,2.6362852752602546,95.0611144752049,94.36366155778227,95.53237451972092,192.72732311556453,193.06474903944184,196.1050820237924,194.75362849355577
17,14.017960566779722,4,3.5379182396018387,3.6331817067621284,106.68411839924835,106.06400509721595,108.36187792003838,216.1280101944319,218.72375584007676,219.50576910265977,220.4126352941907
18,13.725439563056069,11,8.709011895817333,9.494969084738681,138.62565249517155,136.56526058968973,146.78690134918372,277.13052117937946,295.57380269836744,280.5082800876073,297.2626821524814
7,6.8569612022058575,8,5.802584537712903,5.217757724569242,118.06280107756676,116.28847789619812,122.84025470456764,236.57695579239623,247.68050940913528,239.9547147006241,249.3693888632492
11,9.734267893717025,8,6.432558170431979,6.298809545845736,125.30396099464748,123.96585663431203,130.37196665643637,251.93171326862407,262.74393331287274,255.30947217685193,264.4328127669867
9,11.136664132853303,12,16.4261496677765,10.993177379690728,148.5618008875858,145.60315347359278,152.64854347086975,295.20630694718557,307.2970869417395,298.5840658554134,308.98596639585344
15,13.400424732229997,11,11.686772857616106,11.533657611081376,144.29633323977203,143.7828555528801,154.56828065335912,291.5657111057602,311.13656130671825,294.9434700139881,312.8254407608322
9,4.26166218012827,2,1.562005672303124,1.7677669298536032,76.66123473499695,72.07535152179466,79.54622699195421,148.15070304358932,161.09245398390843,151.52846195181718,162.78133343802236
11,9.151432651724273,19,24.057930729854597,12.965344957585891,143.46471039351377,142.61113392319783,159.24872146076535,289.22226784639565,320.4974429215307,292.6000267546235,322.18632237564464
6,6.971168768504522,3,3.159781609907462,3.13448557689866,99.37527295973821,99.04063170043223,102.45614448329341,202.08126340086446,206.91228896658683,205.45902230909232,208.60116842070076
10,7.187985101790193,17,40.655712857669215,11.218293530410266,137.51956097653118,135.0381630546924,153.4593557596686,274.0763261093848,308.9187115193372,277.45408501761267,310.6075909734511
1,1.1077067476913804,14,27.298043855046664,1.4832399949767485,61.28126519884407,60.81640122803895,72.52668853547394,125.6328024560779,147.05337707094787,129.01056136430577,148.7422565250618
16,24.28088866435889,7,6.533761678424151,6.4031246827283965,131.5521584188361,130.4390267017772,131.02898266227325,264.8780534035544,264.0579653245465,268.2558123117823,265.74684477866043
7,6.108266973366977,13,20.5392992409705,8.105552727993052,127.95386738208819,127.44830516875342,140.4595198379987,258.89661033750684,282.9190396759974,262.2743692457347,284.6079191301113
7,7.003852136407965,17,14.591939461352709,8.02963613257314,130.52548129639592,130.46949430259153,140.08309236354273,264.93898860518306,282.16618472708547,268.3167475134109,283.8550641811994
18,15.978374428062116,7,7.36634715996498,7.499996528371238,133.14471740012806,132.77998522372542,137.35366214924787,269.55997044745084,276.70732429849573,272.9377293556787,278.39620375260967
5,4.0638684760931865,19,10.492894564916016,6.008328127018458,112.18623229721246,110.04768365761528,128.48339863496398,224.09536731523056,258.96679726992795,227.47312622345842,260.6556767240419
6,4.65256765208846,2,2.1643334538404386,2.1965885420574978,84.80816268187263,83.72406763876863,88.23375602400654,171.44813527753726,178.46751204801308,174.82589418576512,180.156391502127
8,7.260004422656112,8,7.9100877689402855,6.4304002292062075,124.00194688418145,123.83152591432176,131.1989897575939,251.66305182864352,264.3979795151878,255.04081073687138,266.0868589693017
9,8.150752368775887,6,4.674901506491729,4.577114833107026,114.48344348815509,112.7578075782867,117.60031425555877,229.5156151565734,237.20062851111754,232.89337406480126,238.88950796523147
4,4.234341741507979,5,5.436626268964597,4.430011760644067,105.20060435089454,105.00428097312997,116.29362660155681,214.00856194625993,234.58725320311362,217.3863208544878,236.27613265722755
1,1.0853303699052022,13,21.676439968342276,1.350929847157565,60.261405810188094,59.976604669677194,68.78914106926977,123.95320933935439,139.57828213853955,127.33096824758226,141.26716159265348
19,18.670855223047997,16,15.857651644257727,14.41218487838719,156.44840612506042,156.44140476595476,163.47083802089003,316.8828095319095,328.94167604178006,320.2605684401374,330.630555495894
19,17.03365730038268,19,18.075802252732032,16.024488019663337,157.7358684753902,157.45466459852994,167.70079863906312,318.9093291970599,337.40159727812625,322.28708810528775,339.0904767322402
1,0.8806757516148792,10,32.20933465939429,0.9874211278019979,52.11492110960358,51.65008548229952,56.25118551907144,107.30017096459903,114.50237103814288,110.67792987282691,116.19125049225681
16,9.487500587412425,2,1.7632922868348015,1.8096960726562537,79.83317054101926,78.76567590755151,80.48389870993122,161.53135181510302,162.96779741986245,164.90911072333088,164.65667687397638
17,8.875158081632476,2,1.719246152998535,1.7748239415289135,79.2417157255102,77.69620248421509,79.70559038493774,159.39240496843018,161.41118076987547,162.77016387665805,163.1000602239894
14,11.306688879127009,7,7.9511564396605845,7.998439131867018,133.44383136615608,131.65403841353583,139.92738896611746,267.30807682707166,281.8547779322349,270.6858357352995,283.54365738634885
2,1.492978361114032,10,35.23530288811775,2.27486255913943,75.25324505674986,72.74954874106383,89.63432811121561,149.49909748212767,181.26865622243122,152.87685639035553,182.95753567654515
5,4.713873251850942,8,5.246700718690592,4.338779160227405,108.8706697666409,106.9423292534639,115.46125680190664,217.8846585069278,232.9225136038133,221.26241741515565,234.61139305792722
7,9.709094565740543,15,13.210261157758648,8.574670691592582,141.5047166752866,139.04213441303136,142.71005101698904,282.0842688260627,287.4201020339781,285.4620277342906,289.108981488092
8,7.0354935788224315,14,12.994831540526391,8.519095151078195,130.16074984303964,129.65514290626794,142.44995152640138,263.3102858125359,286.89990305280276,266.68804472076374,288.5887825069167
3,3.156238615367649,2,2.3446990706184976,2.173706464418542,82.869317563463,82.05464804078997,87.81489254710105,168.10929608157994,177.6297850942021,171.4870549898078,179.31866454831604
15,12.652513630073782,17,14.33343152481881,12.470994054822858,147.7882191984071,146.74842947968185,157.69366121402547,297.4968589593637,317.38732242805094,300.87461786759155,319.07620188216487
1,0.8803506147739953,19,305.3166949921659,1.322875640687219,52.24806442052656,51.659725230627664,67.94985708689543,107.31945046125533,137.89971417379087,110.6972093694832,139.5885936279048
5,4.581857103307545,8,6.850714432393974,4.883645923008094,110.69424069360718,110.24760338514908,120.19322567487401,224.49520677029815,242.38645134974803,227.87296567852601,244.07533080386196
15,13.122469312244426,2,1.8466564925938576,1.8641351216218311,81.1545845876349,80.90043238158717,81.66943090852206,165.80086476317433,165.33886181704412,169.1786236714022,167.02774127115805
14,22.9792805537179,3,2.9099758926528114,2.8939637423068527,99.47509323744148,99.16525788179479,99.26256288250694,202.33051576358957,200.52512576501388,205.70827467181743,202.2140052191278
12,12.040161881614988,8,7.5460859823493625,7.789413160714989,131.10921967919882,130.9722481892896,138.86817636044503,265.9444963785792,279.73635272089007,269.32225528680704,281.425232175004
12,9.864536225896275,5,4.835606645801094,5.074445384938571,115.9961207217653,115.49077309439853,121.72623387038206,234.98154618879707,245.45246774076412,238.35930509702493,247.14134719487805
8,6.929053385691615,11,10.81555441143004,8.429115126373162,127.81417709918178,127.30843698135493,142.02521841904974,258.61687396270986,286.0504368380995,261.9946328709377,287.7393162922134
2,1.936321356341356,14,23.830463231382293,3.106445279544464,83.08156828178535,83.05499898293927,102.09669963520535,170.10999796587853,206.1933992704107,173.4877568741064,207.88227872452464
11,11.965307121913398,9,9.112790819187358,8.369587091526084,136.12278426886502,135.99570922219107,141.74172678384747,275.99141844438213,285.48345356769494,279.36917735261,287.17233302180887
19,19.388734314242257,17,18.202063425761665,15.521542409819942,160.28900690937482,160.17934394651962,166.437685873593,324.35868789303925,334.875371747186,327.7364468012671,336.56425120129995
7,7.09503062440641,10,14.6256714992389,8.452810803398108,131.94636489947015,130.90654681491202,142.13749941570467,265.81309362982404,286.27499883140933,269.1908525380519,287.96387828552326
14,17.987218678080538,13,10.155783109691665,9.416743065893563,146.08867200506222,143.94499645069206,146.45710134136993,291.8899929013841,294.91420268273987,295.267751809612,296.6030821368538
12,11.84168098430521,16,12.976587368209445,10.516650979627178,144.05341248936077,143.5063798623781,150.8759431097513,291.0127597247562,303.7518862195026,294.3905186329841,305.4407656736165
1,0.9749417377504317,15,41.676007271765044,1.4317821044242336,55.73160281593814,55.72880580872727,71.11433719119324,115.45761161745455,144.2286743823865,118.83537052568242,145.91755383650042
4,3.4424647752136037,10,500.0,5.72930813162297,107.70031222234121,106.20442274398961,126.58134973197156,216.40884548797922,255.1626994639431,219.78660439620708,256.85157891805704
8,7.156529581430091,13,15.528797012257847,8.238626908789866,131.87354702182688,131.6266912042114,141.11089689327045,267.2533824084228,284.2217937865409,270.63114131665066,285.91067324065483
4,3.756011970020344,13,7.660478706373573,4.620605538955358,106.20484132935296,105.3831084337514,117.97857612168002,214.7662168675028,237.95715224336004,218.14397577573067,239.64603169747397
16,12.454754888758403,16,499.99695760291957,14.762809875538926,148.93681848086635,157.60565469779527,164.43503009198815,319.21130939559055,330.8700601839763,322.5890683038184,332.55893963809024
12,10.847267349918585,4,3.570682277314932,3.5846898898481903,106.07988323760378,105.6102130007479,107.82441755501165,215.2204260014958,217.6488351100233,218.59818490972367,219.33771456413723
8,7.1847007823017055,7,7.005413403838719,6.432340304178103,121.4962868889267,121.26094422106132,131.21107800213144,246.52188844212264,264.4221560042629,249.8996473503505,266.1110354583768
13,13.535723158320794,16,19.759145745062067,13.955293158427205,153.8984945362024,153.2754992030974,162.19187160211678,310.5509984061948,326.38374320423355,313.9287573144227,328.0726226583475
10,467.80585937047846,2,1.9300437631869674,1.930026249101988,85.0015142875191,83.0595456073975,83.05887836481863,170.119091214795,168.11775672963725,173.49685012302285,169.80663618375118
3,3.188302236502862,8,8.99163016540386,4.077376521888993,100.96216525110037,100.76844485550936,112.97569305902528,205.53688971101872,227.95138611805055,208.91464861924658,229.64026557216448
4,3.945514424150199,17,11.692150703231956,5.417564527140073,109.6306861994639,109.50387951625602,124.34339225366936,223.00775903251204,250.68678450733873,226.3855179407399,252.37566396145266
4,3.9498854893367805,13,390.56621965856226,5.2915029046435915,111.94351276706286,111.70304499329126,123.4016315316911,227.40608998658251,248.8032630633822,230.78384889481038,250.49214251749612
14,18.011610438607665,16,11.881178198104958,10.688791202348073,150.82788695785626,148.53073069647684,151.5253217965083,301.0614613929537,305.0506435930166,304.43922030118154,306.73952304713055
6,5.624037700805678,18,455.2381483757183,7.878770633643387,126.34694435205381,125.83705071578669,139.32440795607337,255.67410143157338,280.64881591214674,259.05186033980124,282.3376953662607
18,15.171093246180737,19,15.288880015560007,13.838008601991477,153.16388469760113,151.82426745888154,161.85247545564113,307.6485349177631,325.70495091128225,311.02629382599093,327.3938303653962
12,12.973779611023097,3,3.0028300896644597,2.979100955066683,99.71543913139305,99.69598073970865,100.42230803564584,203.3919614794173,202.84461607129168,206.76972038764515,204.5334955254056
19,24.17205350197111,10,10.434958263844475,10.218688223149154,147.8782759258944,147.14560238809736,149.71540548926143,298.2912047761947,301.43081097852286,301.6689636844226,303.1196904326368
14,17.092487068139107,16,15.722356010170767,13.306024995065922,155.50594479603626,154.69930913171217,160.28617989126047,313.39861826342434,322.57235978252095,316.7763771716522,324.2612392366349
17,10.533609098396566,1,1.0416752350405574,1.0488089012720045,58.46594163284058,58.1961024418801,58.66374495400362,120.3922048837602,119.32748990800724,123.76996379198808,121.01636936212117
10,10.606578901825475,16,13.446388407490497,10.328358119489346,141.84160526853307,141.5407046157723,150.15327790959145,287.0814092315446,302.3065558191829,290.4591681397725,303.99543527329683
14,11.923358850977877,8,9.163478670062549,8.981926279443883,137.4804760989266,136.08347347279204,144.56611608694567,276.1669469455841,291.13223217389134,279.54470585381193,292.82111162800527
10,11.502765468301892,8,7.26441501821149,6.672703857895675,129.8491211464631,129.3639855790628,132.67855791170413,262.7279711581256,267.35711582340826,266.1057300663535,269.0459952775222
18,500.0,8,8.36931410497488,8.368096309652334,147.3812434453874,141.7352772604557,141.73458774907743,287.4705545209114,285.46917549815487,290.84831342913924,287.1580549522688
4,3.602077095066564,9,6.185196810226786,4.1442751268844225,103.26427879999099,102.17720046619377,113.6266380903642,208.35440093238753,229.2532761807284,211.7321598406154,230.94215563484232
19,303.84150148743754,5,4.5088197429051124,4.508322282284739,118.6551153652589,116.99478833096579,116.99457443688647,237.98957666193158,235.98914887377293,241.36733557015944,237.67802832788686
16,17.810230487737094,16,12.925956181909115,11.520636692971678,151.63213098152363,150.66456624134742,154.5231272941753,305.32913248269483,311.0462545883506,308.7068913909227,312.73513404246455
10,11.803424427756617,6,6.874410054583904,6.5555334625787,128.95190257293814,128.02826944643715,131.9699123535671,260.0565388928743,265.9398247071342,263.43429780110216,267.62870416124815
9,8.426625194586311,16,23.2482696163732,11.150115772264511,139.94400672493748,139.54470666626025,153.21552341908398,283.0894133325205,308.43104683816796,286.46717224074837,310.1199262922819
13,25.062841697900197,8,9.091400174342432,8.661701113622543,146.5671500848459,142.57833616769588,143.11396915472318,289.15667233539176,288.22793830944636,292.5344312436196,289.9168177635603
19,19.61820091444259,15,12.868009042603688,12.051013021004081,152.42062493741867,151.7905634684592,156.32319941697892,307.5811269369184,314.64639883395785,310.95888584514626,316.3352782880718
4,5.034534813312406,2,2.0412580436011756,1.9685020326018186,82.70805752430053,82.25658007709467,83.84845458429317,168.51316015418934,169.69690916858633,171.8909190624172,171.38578862270026
13,17.52270984709139,5,4.916558586591421,4.875962231822137,119.69040014508829,118.94629308544393,120.13023349681703,241.89258617088785,242.26046699363405,245.2703450791157,243.94934644774798
18,167.35375680853477,4,3.490021515838141,3.489270363278264,106.75409272718417,106.73177820090986,106.74523470756395,217.46355640181972,215.4904694151279,220.84131531004758,217.17934886924184
12,9.80906963560237,10,8.362697360426479,7.723342161183681,132.04291301812202,130.78296408801165,138.52742429906596,265.5659281760233,279.0548485981319,268.94368708425117,280.74372805224584
12,14.992505716990161,15,15.206980115873789,12.815053932802364,152.69184047756474,151.47868489531328,158.78228356221996,306.95736979062656,319.5645671244399,310.3351286988544,321.25344657855385
12,11.92095365641256,6,4.8653068742776995,4.9421656791517306,118.51713240435824,116.96141094097172,120.66968528676387,237.92282188194343,243.33937057352773,241.3005807901713,245.02825002764166
11,9.221092773791245,14,18.156674952896626,12.488988273292554,142.29471052431018,141.02835361332347,157.7514559087668,286.05670722664695,317.5029118175336,289.4344661348748,319.1917912716475
15,14.385965159577005,11,13.063551693649154,11.737773198831558,148.4154135329826,147.5233471608591,155.26997511036927,299.0466943217182,312.53995022073855,302.42445322994604,314.2288296748525
8,461.79599761181277,1,0.8803385607693988,0.8803469723276695,53.76500587579966,51.66007560217639,51.65971450146853,107.32015120435278,105.31942900293706,110.69791011258066,107.00830845705099
3,3.7900374740069114,13,7.720112209924764,4.144273287323431,107.17222386707823,105.73399249207306,113.62663809035521,215.4679849841461,229.25327618071043,218.84574389237397,230.94215563482436
2,2.2441914157257403,11,4.666366171212132,2.6598872180553377,85.52838620407684,84.93006164996608,95.88889019877294,173.86012329993216,193.77778039754588,177.23788220816002,195.4666598516598
8,6.810995062524306,9,15.204736142699366,9.044337583172675,132.5214709839255,129.84164093388085,144.84308620036362,263.6832818677617,291.68617240072723,267.06104077598957,293.37505185484116
15,500.0,3,2.5446341989095993,2.5446020743053857,95.91018271440979,94.11672596024482,94.11651347989896,192.23345192048964,190.2330269597979,195.6112108287175,191.92190641391184
12,11.407442818124826,1,1.071763061321103,1.0723805177953125,59.560057015476275,59.35397402398044,59.552780186770775,122.70794804796088,121.10556037354155,126.08570695618876,122.79443982765548
1,1.0123591508509957,17,435.183325410275,1.6201854537114069,57.30115224228201,57.25145724692796,76.05915924905983,118.50291449385593,154.11831849811966,121.8806734020838,155.8071979522336
5,4.7756199192357345,19,420.8054311792771,6.920982310604454,119.42276983686196,119.29282606777078,134.13985141652438,242.58565213554155,270.27970283304876,245.9634110437694,271.9685822871627
19,22.96995746326827,14,15.65214356403009,14.383971322633045,160.06178333578615,159.15388232075526,163.38801002327608,322.3077646415105,328.77602004655216,325.6855235497384,330.4648995006661
7,6.747628289813646,17,23.12451400718649,9.070556508858509,131.5910611308358,131.49079391526624,144.95888722477503,266.9815878305325,291.91777444955005,270.35934673876034,293.606653903664
4,3.6119676415706827,15,7.3411647290959285,4.404543531221375,105.20207544232468,103.79198429149892,116.06300264957292,211.58396858299784,234.12600529914585,214.9617274912257,235.81488475325978
14,13.593454551091584,3,2.9610154492184524,2.949576134834562,99.25998345369061,99.2516958202969,100.0240018413977,202.5033916405938,202.0480036827954,205.88115054882167,203.73688313690934
8,7.389269249762225,12,11.899953387158169,8.984712519002299,130.39948410227572,130.23633290328735,144.57850766107887,264.4726658065747,291.15701532215775,267.85042471480256,292.8458947762717
16,14.732798725973458,11,9.493092870713241,9.113176304255713,140.47418431558518,139.83483754845912,145.14639804936223,283.66967509691824,292.29279609872447,287.0474340051461,293.9816755528384
13,16.38752515434422,3,2.630483368593985,2.622023138039799,95.76358525705673,94.93546199454116,95.31537419924562,193.8709239890823,192.63074839849125,197.24868289731018,194.31962785260518
14,40.137431632322155,1,0.8516508182764596,0.8514841614715223,51.38465272276704,50.33267971009843,50.32591757884652,104.66535942019686,102.65183515769304,108.04311832842474,104.34071461180697
1,37.64106450712344,11,1.5095226807626492,1.5083107314258357,58.81732531034709,73.1675201136205,73.19714237624827,150.335040227241,148.39428475249653,153.71279913546886,150.08316420661046
8,6.254118713221505,3,2.990208555348334,3.10644507435941,97.20191506084163,96.45381312590368,102.09669963520491,196.90762625180736,206.19339927040983,200.28538516003522,207.88227872452376
15,11.441305965483728,9,8.657799684563749,9.238505091497965,135.44580646153483,134.04106260510144,145.69275021522196,272.0821252102029,293.3855004304439,275.45988411843075,295.07437988455786
16,18.524097869248767,15,16.880561066152268,14.022491707558212,158.47300211617718,157.7135430789817,162.38344529754397,319.4270861579634,326.76689059508794,322.80484506619126,328.4557700492019
7,6.88510710144222,1,0.9202594350516219,0.9219560342113596,53.340426157317204,53.079325372305554,53.50716687196315,110.15865074461111,109.0143337439263,113.53640965283898,110.70321319804023
4,4.110511342161916,3,3.636145434300041,3.3241539821126342,97.93934637789846,96.83395366405027,104.80614988746214,197.66790732810054,211.61229977492428,201.0456662363284,213.3011792290382
13,8.602547479795048,4,3.4342329828645113,3.6469161607635185,104.9084296069797,103.15176167789394,108.51282203274143,210.3035233557879,219.02564406548285,213.68128226401575,220.71452351959678
2,1.9586345967575627,4,2.1244373842692488,1.85067552188655,74.92680752430053,71.34373508541879,81.37957076247069,146.68747017083757,164.75914152494138,150.06522907906543,166.44802097905531
14,19.71727440582379,14,12.2495200975831,11.21496093116476,152.81275824853657,150.44922453144306,153.4474301596419,304.89844906288613,308.8948603192838,308.276207971114,310.5837397733977
17,22.145139867323778,3,3.3635731213336753,3.346640170937641,105.46577116088814,104.82153045724026,105.07581689420792,213.64306091448051,212.15163378841584,217.02081982270838,213.84051324252977
8,7.9108691092064065,7,6.70758251587991,6.38357352421337,122.10090553395109,122.05308052612037,130.90665812192506,248.10616105224074,263.8133162438501,251.4839199604686,265.50219569796405
7,8.731648156771364,5,4.300459358734264,4.1321910312559655,112.28513158722114,110.76285396818061,113.50984943732425,225.52570793636121,229.0196988746485,228.90346684458908,230.70857832876243
18,39.65495582226959,9,9.24525136023573,9.048474539130812,147.2694558644842,144.66335828356162,144.8614150708828,293.32671656712324,291.7228301417656,296.7044754753511,293.41170959587953
1,0.9219638252866091,7,315.3181198193889,1.4916434248296189,53.9116507625819,53.50726745196451,72.75267964055101,111.01453490392902,147.50535928110202,114.3922938121569,149.19423873521595
19,13.749600193332132,10,7.745747474263208,7.687653147258966,135.6366625342268,133.1307544176204,138.34215981571703,270.2615088352408,278.68431963143405,273.6392677434687,280.373199085548
8,55.644174284904125,1,1.072575229795186,1.0723805440028749,59.41103953594185,59.53776960843966,59.55278018677075,123.07553921687932,121.1055603735415,126.4532981251072,122.79443982765542
12,12.31507692673294,16,15.787968193738893,11.750535386857484,147.69864686436074,147.6851663004144,155.31348162020146,299.3703326008288,312.6269632404029,302.7480915090567,314.31584269451685
10,11.008661320384762,19,18.24588665868863,11.982286376367512,146.72726648456685,146.49598113414106,156.09469225062003,296.9919622682821,314.18938450124006,300.36972117651,315.878263955354
8,3.9924876522630797,3,2.2229750186306796,2.7568096775836546,89.85836721076552,83.31067064347263,97.32050627403264,170.62134128694527,196.64101254806528,173.99910019517313,198.3298920021792
10,12.227418393629534,16,14.350871901701789,10.56527460899735,146.76259368145443,145.9891632230509,151.0604421120292,295.9783264461018,304.1208842240584,299.35608535432965,305.8097636781723
16,16.37094742242799,12,11.978603972386102,11.675936650510558,147.51842116986978,147.50669262555311,155.05833516748112,299.01338525110623,312.11667033496224,302.3911441593341,313.80554978907617
6,6.896478043313208,7,6.737488058396638,5.672302469158529,120.07565333734505,119.6631166501185,126.18133639783298,243.326233300237,254.36267279566596,246.70399220846485,256.0515522497799
6,5.99063790162718,6,6.246345350048667,5.162363340985421,115.34969870833243,115.32101266427085,122.41332434042431,234.6420253285417,246.82664868084862,238.01978423676957,248.51552813496255
12,18.264544366447254,4,3.671668688824594,3.629738097144652,108.84759157093711,107.99101600744228,108.32396321673552,219.98203201488457,218.64792643347104,223.35979092311243,220.33680588758497
12,9.914024492396775,12,12.520016929374378,10.395914463359766,139.53218315295246,138.78097257402487,150.41404993923874,281.56194514804974,302.8280998784775,284.9397040562776,304.5169793325914
18,14.508834637043035,12,9.245410625092445,9.93610978260377,141.02785515022518,138.90674457868408,148.60427639645627,281.81348915736817,299.20855279291254,285.191248065596,300.8974322470265
8,8.18673740358909,14,14.45518433412103,9.944850250657476,135.32041183283553,135.29408466387724,148.6397261007553,274.5881693277545,299.2794522015106,277.96592823598235,300.9683316556245
18,500.0,3,3.0903648567309596,3.0903076940839806,102.82072005781566,101.88872946961888,101.88836441803998,207.77745893923776,205.77672883607997,211.15521784746562,207.4656082901939
10,11.556928188966115,15,12.529432612196361,9.58645316019639,142.80533833433128,142.3366871393834,147.17156191542807,288.6733742787668,296.34312383085614,292.05113318699466,298.0320032849701
3,2.9555404923768456,11,86.29973147463954,4.216040636309036,100.2017525032413,100.0814191611669,114.31340084197306,204.1628383223338,230.62680168394613,207.54059723056167,232.31568113806006
19,13.255763478243754,2,1.8513375687691778,1.877498400398213,81.4092602410845,81.00763585992071,81.95515005347161,166.01527171984142,165.91030010694323,169.39303062806928,167.59917956105716
15,14.229175229553089,4,3.5556188239682514,3.588176725093422,106.78930112236158,106.28729030964425,107.8632902591919,216.5745806192885,217.7265805183838,219.95233952751636,219.41545997249773
7,7.878426543257653,11,13.268000387085456,8.586323307106168,134.1314205468211,133.2822708711593,142.7643804222187,270.5645417423186,287.5287608444374,273.9423006505465,289.2176402985513
15,14.879110895277702,15,18.454476940192595,15.033793761911712,155.5688279832958,154.73967656878466,165.16808885957596,313.4793531375693,332.3361777191519,316.8571120457972,334.02505717326585
8,312.6572084289458,4,3.8473674653450343,3.8470765881336866,113.30581974669835,110.64932972496268,110.65008494358844,225.29865944992537,223.30016988717688,228.67641835815323,224.9890493412908
3,166.88257741837606,13,3.3659052016742383,3.3652634195348146,94.4340360249578,105.28885614687285,105.29779475556921,214.5777122937457,212.59558951113843,217.95547120197355,214.28446896525236
19,13.9075547132024,1,0.9588000015940139,0.9617696233578722,55.08675680401843,54.97978060222197,55.198311439391276,113.95956120444394,112.39662287878255,117.33732011267182,114.08550233289648
6,5.781377181233752,15,12.030735525579267,7.617418638259986,123.03300658498196,122.78788730793262,137.97502037141012,249.57577461586524,277.95004074282025,252.9535335240931,279.6389201969342
7,6.33083517189175,17,40.87053857417297,9.96117454035263,130.59033041738792,130.10067883531133,148.70534130156923,264.20135767062266,299.41068260313847,267.5791165788505,301.0995620572524
2,2.081491561192233,10,3.8187620583939528,2.449489726677962,81.91343736444216,80.87829552911091,92.59273071274801,165.75659105822183,187.18546142549602,169.1343499664497,188.87434087960995
10,8.534411456768051,12,12.7120914585598,9.637167734438181,135.62749635145536,135.0805258229933,147.38263138894348,274.1610516459866,296.76526277788696,277.5388105542145,298.4541422320009
